"site";"site_lot_nbab";"date";"semaine";"lot";"nbab";"num_jour";"pdsab_calc";"saison_exp";"cadre";"expo_lum";"expo_vent";"orientation";"type";"cause_mort";"race";"origine";"somme_precipitation_7";"somme_precipitation_3";"precipitation";"humidite";"temp_12h";"moy_temp";"precipitation_J1";"precipitation_J2";"precipitation_J3";"humidite_J1";"humidite_J2";"humidite_J3";"moy_temp_J1";"moy_temp_J2";"moy_temp_J3";"Departement";"Region";"meteo_km";"alt_meteo_m";"alt_site_m";"jour"
"Site Roy";"Site Roy - Lot Z - 300 Ab";"2019-10-06";"semaine5";"Lot Z";"300 Ab";35;64,33333333;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";20;4,1;2;97;12;11;0,9;1,2;0;98;91;66;10,33333333;11;11;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"35"
"Site Roy";"Site Roy - Lot Z - 300 Ab";"2019-10-13";"semaine6";"Lot Z";"300 Ab";42;60,66666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";16,8;2,3;0,8;77;19;15,66666667;1,5;0;2;82;58;99;16,66666667;15;11,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"42"
"Site Roy";"Site Roy - Lot Z - 300 Ab";"2019-10-20";"semaine7";"Lot Z";"300 Ab";49;61,33333333;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";124,7;65,8;49;97;15;13;10,4;6,4;1,8;95;98;94;13,66666667;11;11;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"49"
"Site Roy";"Site Roy - Lot Z - 300 Ab";"2019-10-27";"semaine8";"Lot Z";"300 Ab";56;62;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";59,5;0,2;0;72;17;13,66666667;0;0,2;1,9;59;94;98;14;13,33333333;9,333333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"56"
"Site Roy";"Site Roy - Lot Z - 300 Ab";"2019-11-10";"semaine10";"Lot Z";"300 Ab";70;65,66666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";95,5;22,8;7,2;98;4;3,333333333;4,4;11,2;10,7;96;99;96;3,333333333;3;6;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"70"
"Site Roy";"Site Roy - Lot Z - 300 Ab";"2019-11-18";"semaine11";"Lot Z";"300 Ab";78;69;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";21,3;9,7;0;83;5;2;1,5;8,2;4,9;97;99;97;2;1,333333333;1,333333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"77"
"Site Roy";"Site Roy - Lot Z - 300 Ab";"2020-01-06";"semaine17";"Lot Z";"300 Ab";127;52;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"119"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-01";"semaine1";"Lot Za";"300 Ab";0;121,3333333;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";8,3;3,1;1,8;92;20;18;1,3;0;1,3;53;58;65;24,66666667;24,66666667;22;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"0"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-02";"semaine1";"Lot Za";"300 Ab";1;119;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";8,3;3,1;0;60;21;16,66666667;1,8;1,3;0;92;53;58;18;24,66666667;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"1"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-03";"semaine1";"Lot Za";"300 Ab";2;116;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";7,5;1,8;0;49;24;19,66666667;0;1,8;1,3;60;92;53;16,66666667;18;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"2"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-04";"semaine1";"Lot Za";"300 Ab";3;112,6666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";4,4;0;0;48;24;19,66666667;0;0;1,8;49;60;92;19,66666667;16,66666667;18;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"3"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-05";"semaine1";"Lot Za";"300 Ab";4;108,6666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";3,1;0;0;68;17;14,33333333;0;0;0;48;49;60;19,66666667;19,66666667;16,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"4"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-06";"semaine1";"Lot Za";"300 Ab";5;106,6666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";3,1;0;0;65;17;12,66666667;0;0;0;68;48;49;14,33333333;19,66666667;19,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"5"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-07";"semaine1";"Lot Za";"300 Ab";6;102,3333333;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";1,8;0;0;46;18;14;0;0;0;65;68;48;12,66666667;14,33333333;19,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"6"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-08";"semaine1";"Lot Za";"300 Ab";7;100,6666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";0;0;0;65;16;13;0;0;0;46;65;68;14;12,66666667;14,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"7"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-15";"semaine2";"Lot Za";"300 Ab";14;74,66666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";1,6;0;0;48;28;23,66666667;0;0;0;52;50;45;22,66666667;23,66666667;20;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"14"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-22";"semaine3";"Lot Za";"300 Ab";21;62,66666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";23;23;22,8;98;17;14,33333333;0,2;0;0;68;47;50;17,66666667;18,33333333;19,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"21"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-09-29";"semaine4";"Lot Za";"300 Ab";28;63;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";30,1;1,9;0,1;63;22;17,33333333;0,8;1;8,2;91;85;98;14;15;14,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"28"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-10-06";"semaine5";"Lot Za";"300 Ab";35;63,66666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";20;4,1;2;97;12;11;0,9;1,2;0;98;91;66;10,33333333;11;11;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"35"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-10-13";"semaine6";"Lot Za";"300 Ab";42;59,66666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";16,8;2,3;0,8;77;19;15,66666667;1,5;0;2;82;58;99;16,66666667;15;11,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"42"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-10-20";"semaine7";"Lot Za";"300 Ab";49;60,33333333;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";124,7;65,8;49;97;15;13;10,4;6,4;1,8;95;98;94;13,66666667;11;11;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"49"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-10-27";"semaine8";"Lot Za";"300 Ab";56;60,33333333;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";59,5;0,2;0;72;17;13,66666667;0;0,2;1,9;59;94;98;14;13,33333333;9,333333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"56"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-11-10";"semaine10";"Lot Za";"300 Ab";70;65,33333333;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";95,5;22,8;7,2;98;4;3,333333333;4,4;11,2;10,7;96;99;96;3,333333333;3;6;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"70"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2019-11-18";"semaine11";"Lot Za";"300 Ab";78;66,66666667;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";21,3;9,7;0;83;5;2;1,5;8,2;4,9;97;99;97;2;1,333333333;1,333333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"77"
"Site Roy";"Site Roy - lot ZA - 300 Ab";"2020-01-06";"semaine17";"Lot Za";"300 Ab";127;58;"hiver";"sans";"soleil";"abrite";"E";"ruche";"sanitaire";"Noire";"GG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"119"
"Site Tondreau";"Site Tondreau - Lot 1 - 300 Ab";"2018-04-29";"semaine1";"Lot 1";"300 Ab";0;127,1523179;"printemps";"sans";"ombre";"abrite";"SE";"ruche";"sanitaire";"Hybride";"HA";12,4;10,8;9,4;95;11;9,666666667;0,6;0,8;0,5;88;81;83;11;11,66666667;11;"Maine et Loire";"Pays de la loire";19,6;39;43;"0"
"Site Tondreau";"Site Tondreau - Lot 1 - 300 Ab";"2018-04-30";"semaine1";"Lot 1";"300 Ab";1;125,4966887;"printemps";"sans";"ombre";"abrite";"SE";"ruche";"sanitaire";"Hybride";"HA";17,5;15,2;5,2;92;8;7,666666667;9,4;0,6;0,8;95;88;81;9,666666667;11;11,66666667;"Maine et Loire";"Pays de la loire";19,6;39;43;"1"
